transaction_id,product,price,quantity,region
8057,Laptop,620,4,Abha
8058,Laptop,1571,1,Tabuk
8059,Monitor,1972,1,Tabuk
8060,Keyboard,1626,2,Jeddah
8061,Keyboard,834,2,Jeddah
8062,Keyboard,1752,4,Jeddah
8063,Keyboard,92,3,Jeddah
8064,Phone,680,3,Jeddah
8065,Phone,307,1,Dammam
8066,Keyboard,1125,3,Jeddah
8067,Tablet,1918,1,Riyadh
8068,Phone,1785,4,Abha
8069,Phone,1021,4,Dammam
8070,Monitor,1432,3,Jeddah
8071,Monitor,1271,5,Jeddah
8072,Monitor,348,2,Jeddah
8073,Tablet,953,2,Abha
8074,Laptop,365,5,Riyadh
8075,Laptop,725,2,Abha
8076,Phone,1875,3,Riyadh
8077,Tablet,796,4,Dammam
8078,Keyboard,1271,1,Tabuk
8079,Keyboard,354,1,Jeddah
8080,Tablet,756,2,Jeddah
8081,Tablet,1829,3,Riyadh
8082,Phone,1877,3,Abha
8083,Tablet,450,5,Dammam
8084,Monitor,1989,2,Jeddah
8085,Monitor,1363,4,Riyadh
8086,Monitor,1272,2,Tabuk
8087,Tablet,1813,3,Abha
8088,Laptop,1583,1,Riyadh
8089,Keyboard,1306,1,Tabuk
8090,Phone,708,5,Tabuk
8091,Tablet,1228,4,Dammam
8092,Phone,1549,4,Tabuk
8093,Laptop,1560,5,Abha
8094,Tablet,1364,4,Riyadh
8095,Laptop,797,1,Jeddah
8096,Monitor,1230,5,Abha
8097,Laptop,1993,3,Dammam
8098,Monitor,237,4,Dammam
8099,Monitor,238,3,Riyadh
8100,Laptop,1053,1,Abha
8101,Tablet,333,5,Abha
8102,Keyboard,534,2,Tabuk
8103,Tablet,1954,4,Tabuk
8104,Laptop,561,1,Abha
8105,Keyboard,460,1,Riyadh
8106,Keyboard,97,1,Riyadh
8107,Laptop,1367,1,Riyadh
8108,Phone,1160,3,Abha
8109,Tablet,308,4,Jeddah
8110,Laptop,268,3,Jeddah
8111,Monitor,1419,3,Abha
8112,Monitor,147,5,Dammam
8113,Monitor,1845,5,Riyadh
8114,Phone,436,1,Jeddah
8115,Keyboard,1219,5,Riyadh
8116,Laptop,1097,2,Dammam
8117,Laptop,1054,3,Jeddah
8118,Tablet,1863,4,Jeddah
8119,Laptop,748,5,Jeddah
8120,Monitor,1507,2,Dammam
8121,Laptop,552,2,Tabuk
8122,Laptop,1658,4,Abha
8123,Laptop,619,4,Abha
8124,Laptop,984,4,Abha
8125,Laptop,950,1,Tabuk
8126,Tablet,164,4,Abha
8127,Phone,1715,2,Riyadh
8128,Phone,1648,4,Dammam
8129,Keyboard,1322,3,Abha
8130,Monitor,1521,4,Tabuk
8131,Phone,1014,2,Tabuk
8132,Laptop,858,3,Dammam
8133,Keyboard,1029,1,Abha
8134,Tablet,1947,5,Riyadh
8135,Phone,1731,5,Tabuk
8136,Monitor,911,5,Dammam
8137,Monitor,98,4,Jeddah
8138,Laptop,518,5,Abha
8139,Monitor,1121,4,Abha
8140,Monitor,1048,1,Tabuk
8141,Tablet,1895,5,Riyadh
8142,Keyboard,874,1,Abha
8143,Phone,550,3,Jeddah
8144,Phone,1769,1,Abha
8145,Laptop,343,1,Abha
8146,Tablet,1004,5,Tabuk
8147,Laptop,930,2,Jeddah
8148,Laptop,1338,3,Tabuk
8149,Monitor,855,5,Abha
8150,Monitor,1663,1,Jeddah
8151,Phone,991,3,Riyadh
8152,Tablet,463,4,Tabuk
8153,Laptop,1272,5,Jeddah
8154,Monitor,1053,4,Dammam
8155,Laptop,1194,3,Riyadh
8156,Tablet,1556,1,Dammam
8157,Monitor,282,2,Abha
8158,Monitor,1321,4,Dammam
8159,Phone,1481,3,Jeddah
8160,Phone,1982,2,Abha
8161,Laptop,1610,1,Riyadh
8162,Phone,1911,3,Riyadh
8163,Tablet,315,2,Jeddah
8164,Keyboard,101,3,Riyadh
8165,Monitor,1759,5,Abha
8166,Phone,1339,2,Abha
8167,Keyboard,1420,5,Abha
8168,Monitor,1504,2,Jeddah
8169,Phone,1699,4,Dammam
8170,Tablet,1007,2,Jeddah
8171,Laptop,1989,5,Abha
8172,Tablet,1513,4,Riyadh
8173,Monitor,680,2,Jeddah
8174,Tablet,846,5,Riyadh
8175,Tablet,353,1,Riyadh
8176,Tablet,1528,1,Abha
8177,Laptop,568,4,Riyadh
8178,Monitor,1526,4,Abha
8179,Keyboard,549,4,Abha
8180,Tablet,1034,2,Dammam
8181,Tablet,794,2,Abha
8182,Laptop,1114,5,Tabuk
8183,Keyboard,1629,4,Abha
8184,Phone,1560,1,Tabuk
8185,Phone,659,3,Tabuk
8186,Monitor,1355,1,Abha
8187,Laptop,1272,2,Dammam
8188,Phone,139,3,Jeddah
8189,Phone,1706,1,Abha
8190,Phone,905,3,Abha
8191,Monitor,1256,4,Tabuk
8192,Phone,438,2,Abha
8193,Laptop,1135,4,Riyadh
8194,Laptop,1540,3,Tabuk
8195,Laptop,670,2,Jeddah
8196,Phone,1922,1,Tabuk
8197,Laptop,347,2,Tabuk
8198,Phone,1496,2,Jeddah
8199,Tablet,1526,3,Jeddah
8200,Phone,1796,5,Dammam
8201,Monitor,633,3,Dammam
8202,Tablet,1636,2,Jeddah
8203,Laptop,1133,4,Abha
8204,Monitor,190,3,Tabuk
8205,Tablet,1320,1,Jeddah
8206,Laptop,534,5,Abha
8207,Phone,195,3,Abha
8208,Phone,1828,1,Tabuk
8209,Keyboard,1503,4,Dammam
8210,Monitor,645,1,Riyadh
8211,Laptop,938,2,Abha
8212,Tablet,898,5,Tabuk
8213,Keyboard,786,1,Riyadh
8214,Keyboard,142,2,Riyadh
8215,Phone,530,1,Tabuk
8216,Monitor,742,5,Dammam
8217,Monitor,459,2,Dammam
8218,Phone,1813,2,Riyadh
8219,Keyboard,1848,5,Jeddah
8220,Phone,1508,5,Abha
8221,Laptop,832,5,Jeddah
8222,Laptop,810,4,Jeddah
8223,Phone,1610,4,Abha
8224,Tablet,1874,4,Riyadh
8225,Tablet,947,1,Abha
8226,Laptop,1914,4,Tabuk
8227,Monitor,1656,5,Jeddah
8228,Tablet,1957,4,Tabuk
8229,Laptop,526,1,Abha
8230,Keyboard,604,2,Jeddah
8231,Phone,1878,2,Abha
8232,Monitor,1036,5,Riyadh
8233,Keyboard,357,5,Riyadh
8234,Tablet,2000,5,Riyadh
8235,Laptop,690,1,Riyadh
8236,Tablet,1870,1,Tabuk
8237,Monitor,506,5,Jeddah
8238,Phone,1142,3,Abha
8239,Phone,1365,2,Dammam
8240,Monitor,1532,1,Tabuk
8241,Keyboard,1483,1,Dammam
8242,Phone,966,3,Jeddah
8243,Keyboard,681,1,Abha
8244,Keyboard,373,5,Jeddah
8245,Phone,895,5,Riyadh
8246,Phone,1684,5,Dammam
8247,Laptop,1139,2,Dammam
8248,Monitor,576,2,Dammam
8249,Keyboard,1817,1,Abha
8250,Monitor,1566,2,Jeddah
8251,Laptop,1106,3,Riyadh
8252,Tablet,279,3,Tabuk
8253,Phone,721,1,Abha
8254,Tablet,966,3,Jeddah
8255,Phone,1109,2,Riyadh
8256,Keyboard,1889,4,Abha
8257,Tablet,983,3,Tabuk
8258,Tablet,814,3,Jeddah
8259,Monitor,224,2,Jeddah
8260,Laptop,1347,2,Jeddah
8261,Monitor,425,5,Jeddah
8262,Phone,1782,1,Tabuk
8263,Phone,196,5,Dammam
8264,Monitor,1671,2,Dammam
8265,Tablet,978,4,Dammam
8266,Tablet,1201,1,Riyadh
8267,Keyboard,1347,2,Dammam
8268,Monitor,755,3,Dammam
8269,Keyboard,1937,2,Jeddah
8270,Tablet,1800,3,Abha
8271,Laptop,1284,1,Dammam
8272,Tablet,669,3,Abha
8273,Laptop,647,3,Tabuk
8274,Tablet,617,5,Tabuk
8275,Phone,1028,1,Jeddah
8276,Monitor,1109,2,Riyadh
8277,Phone,410,3,Tabuk
8278,Phone,1343,2,Riyadh
8279,Laptop,1851,2,Dammam
8280,Keyboard,244,5,Tabuk
8281,Phone,1915,3,Abha
8282,Keyboard,1931,5,Jeddah
8283,Monitor,1271,1,Tabuk
8284,Monitor,1736,3,Abha
8285,Monitor,1468,2,Abha
8286,Laptop,1955,5,Riyadh
8287,Monitor,1462,3,Abha
8288,Keyboard,1280,1,Tabuk
8289,Monitor,1215,5,Jeddah
8290,Phone,1942,3,Abha
8291,Tablet,184,2,Abha
8292,Keyboard,1032,3,Abha
8293,Phone,808,5,Tabuk
8294,Keyboard,159,2,Riyadh
8295,Laptop,1692,5,Dammam
8296,Phone,1687,3,Riyadh
8297,Monitor,604,3,Riyadh
8298,Phone,1238,3,Dammam
8299,Phone,996,2,Riyadh
8300,Keyboard,693,5,Jeddah
8301,Laptop,666,4,Riyadh
8302,Tablet,1452,3,Abha
8303,Keyboard,555,4,Dammam
8304,Monitor,1480,5,Tabuk
8305,Phone,1573,2,Jeddah
8306,Tablet,939,3,Tabuk
8307,Laptop,1190,5,Tabuk
8308,Laptop,1527,1,Riyadh
8309,Monitor,1532,3,Abha
8310,Monitor,1017,5,Tabuk
8311,Laptop,1698,3,Dammam
8312,Keyboard,1631,1,Dammam
8313,Laptop,1570,4,Tabuk
8314,Tablet,1202,3,Riyadh
8315,Monitor,240,1,Jeddah
8316,Keyboard,544,5,Riyadh
8317,Keyboard,103,3,Abha
8318,Laptop,127,2,Dammam
8319,Laptop,1836,4,Dammam
8320,Keyboard,308,4,Abha
8321,Phone,396,5,Abha
8322,Phone,1414,1,Abha
8323,Phone,1939,1,Abha
8324,Phone,1104,2,Riyadh
8325,Tablet,1345,3,Jeddah
8326,Monitor,509,4,Tabuk
8327,Laptop,875,3,Tabuk
8328,Monitor,332,5,Jeddah
8329,Tablet,992,2,Jeddah
8330,Tablet,462,4,Dammam
8331,Keyboard,929,3,Abha
8332,Tablet,72,4,Dammam
8333,Tablet,1998,4,Abha
8334,Tablet,653,2,Jeddah
8335,Monitor,1305,2,Abha
8336,Monitor,1255,5,Tabuk
8337,Keyboard,1629,4,Jeddah
8338,Phone,442,2,Jeddah
8339,Monitor,1851,1,Jeddah
8340,Laptop,1220,5,Dammam
8341,Keyboard,959,2,Jeddah
8342,Phone,964,5,Dammam
8343,Monitor,1058,2,Riyadh
8344,Phone,253,1,Jeddah
8345,Keyboard,1445,4,Dammam
8346,Laptop,894,3,Riyadh
8347,Laptop,1066,5,Tabuk
8348,Keyboard,978,2,Riyadh
8349,Laptop,832,4,Tabuk
8350,Tablet,1379,3,Abha
8351,Laptop,948,1,Dammam
8352,Tablet,1664,1,Tabuk
8353,Keyboard,1070,2,Tabuk
8354,Tablet,418,3,Tabuk
8355,Keyboard,1387,4,Tabuk
8356,Laptop,1637,3,Tabuk
8357,Tablet,1731,2,Riyadh
8358,Laptop,1714,3,Riyadh
8359,Laptop,1184,5,Jeddah
8360,Monitor,743,1,Tabuk
8361,Keyboard,160,2,Jeddah
8362,Phone,1284,2,Dammam
8363,Laptop,1113,4,Jeddah
8364,Phone,1159,2,Riyadh
8365,Phone,633,1,Tabuk
8366,Keyboard,331,3,Abha
8367,Monitor,1276,1,Jeddah
8368,Monitor,806,3,Riyadh
8369,Tablet,1328,1,Tabuk
8370,Laptop,848,4,Dammam
8371,Monitor,124,5,Jeddah
8372,Phone,630,4,Dammam
8373,Phone,1594,3,Jeddah
8374,Keyboard,1974,2,Abha
8375,Tablet,1319,3,Jeddah
8376,Laptop,1249,5,Tabuk
8377,Laptop,157,3,Dammam
8378,Tablet,346,2,Dammam
8379,Laptop,639,4,Tabuk
8380,Tablet,529,3,Abha
8381,Laptop,576,2,Abha
8382,Laptop,455,1,Tabuk
8383,Monitor,1068,1,Dammam
8384,Monitor,1930,2,Abha
8385,Monitor,1332,1,Tabuk
8386,Phone,1669,2,Dammam
8387,Monitor,1289,3,Jeddah
8388,Monitor,1532,2,Abha
8389,Laptop,870,2,Abha
8390,Laptop,1162,2,Tabuk
8391,Laptop,1874,2,Jeddah
8392,Laptop,869,3,Jeddah
8393,Tablet,119,1,Dammam
8394,Laptop,945,1,Abha
8395,Tablet,1459,3,Riyadh
8396,Tablet,1768,4,Abha
8397,Tablet,1692,4,Riyadh
8398,Laptop,1744,5,Jeddah
8399,Laptop,1686,1,Tabuk
8400,Laptop,500,4,Jeddah
8401,Laptop,1880,3,Dammam
8402,Phone,321,3,Riyadh
8403,Laptop,1804,2,Abha
8404,Tablet,838,4,Abha
8405,Phone,679,3,Abha
8406,Phone,417,4,Abha
8407,Monitor,1841,1,Riyadh
8408,Keyboard,642,2,Riyadh
8409,Phone,1548,1,Tabuk
8410,Keyboard,1270,2,Dammam
8411,Phone,973,1,Abha
8412,Phone,982,2,Tabuk
8413,Tablet,450,1,Dammam
8414,Phone,258,5,Jeddah
8415,Tablet,1270,1,Dammam
8416,Monitor,287,2,Tabuk
8417,Phone,1111,2,Riyadh
8418,Tablet,1944,4,Tabuk
8419,Phone,1808,4,Riyadh
8420,Monitor,1915,1,Abha
8421,Phone,1763,1,Jeddah
8422,Monitor,1008,1,Dammam
8423,Monitor,341,3,Jeddah
8424,Phone,236,4,Jeddah
8425,Laptop,1494,4,Abha
8426,Laptop,1150,2,Dammam
8427,Monitor,1925,5,Riyadh
8428,Tablet,1870,2,Jeddah
8429,Laptop,1790,1,Dammam
8430,Keyboard,1356,1,Dammam
8431,Monitor,870,2,Tabuk
8432,Keyboard,60,5,Riyadh
8433,Tablet,358,5,Tabuk
8434,Phone,1274,3,Tabuk
8435,Tablet,899,5,Tabuk
8436,Keyboard,1290,4,Dammam
8437,Monitor,895,1,Riyadh
8438,Phone,1439,3,Tabuk
8439,Tablet,749,3,Jeddah
8440,Phone,887,2,Tabuk
8441,Laptop,1684,3,Jeddah
8442,Keyboard,1702,1,Abha
8443,Tablet,1198,2,Abha
8444,Laptop,1561,5,Jeddah
8445,Keyboard,1939,5,Jeddah
8446,Laptop,1447,2,Abha
8447,Laptop,232,4,Abha
8448,Laptop,468,1,Abha
8449,Phone,740,5,Jeddah
8450,Keyboard,1458,3,Tabuk
8451,Keyboard,143,3,Tabuk
8452,Laptop,408,4,Riyadh
8453,Laptop,1871,2,Jeddah
8454,Keyboard,233,2,Abha
8455,Laptop,433,5,Tabuk
8456,Tablet,812,2,Tabuk
8457,Keyboard,1809,2,Jeddah
8458,Tablet,1642,3,Jeddah
8459,Phone,211,4,Jeddah
8460,Laptop,314,4,Jeddah
8461,Tablet,1697,5,Tabuk
8462,Phone,1868,3,Dammam
8463,Tablet,240,1,Abha
8464,Monitor,1819,5,Dammam
8465,Phone,1457,1,Riyadh
8466,Phone,926,5,Dammam
8467,Tablet,1382,2,Tabuk
8468,Monitor,481,2,Tabuk
8469,Tablet,335,4,Riyadh
8470,Phone,870,2,Abha
8471,Monitor,333,3,Abha
8472,Keyboard,471,4,Tabuk
8473,Tablet,1093,2,Dammam
8474,Tablet,1717,4,Riyadh
8475,Laptop,1545,2,Abha
8476,Phone,916,1,Riyadh
8477,Tablet,1574,4,Riyadh
8478,Tablet,582,3,Abha
8479,Phone,710,3,Tabuk
8480,Monitor,1584,2,Riyadh
8481,Phone,1801,2,Dammam
8482,Laptop,1941,5,Tabuk
8483,Laptop,660,2,Riyadh
8484,Keyboard,99,5,Tabuk
8485,Tablet,1818,3,Riyadh
8486,Laptop,549,2,Riyadh
8487,Tablet,1249,2,Riyadh
8488,Phone,1589,3,Jeddah
8489,Keyboard,1742,2,Riyadh
8490,Monitor,659,1,Jeddah
8491,Monitor,519,3,Tabuk
8492,Phone,1126,1,Abha
8493,Monitor,679,4,Dammam
8494,Monitor,1898,3,Riyadh
8495,Laptop,550,1,Riyadh
8496,Laptop,1403,5,Tabuk
8497,Keyboard,462,4,Dammam
8498,Laptop,1109,3,Dammam
8499,Phone,88,2,Abha
8500,Laptop,1553,5,Jeddah
8501,Keyboard,1434,5,Jeddah
8502,Monitor,1265,1,Jeddah
8503,Keyboard,821,5,Tabuk
8504,Monitor,1982,3,Dammam
8505,Laptop,1469,5,Tabuk
8506,Keyboard,209,4,Tabuk
8507,Keyboard,594,3,Riyadh
8508,Phone,1804,4,Abha
8509,Phone,824,1,Abha
8510,Laptop,923,5,Dammam
8511,Monitor,160,1,Abha
8512,Laptop,1724,1,Tabuk
8513,Phone,1722,3,Abha
8514,Laptop,1465,2,Dammam
8515,Tablet,667,2,Riyadh
8516,Monitor,1494,4,Abha
8517,Keyboard,1369,5,Dammam
8518,Phone,260,5,Dammam
8519,Monitor,533,3,Abha
8520,Phone,1282,5,Tabuk
8521,Keyboard,784,3,Tabuk
8522,Phone,983,5,Tabuk
8523,Keyboard,218,3,Abha
8524,Laptop,753,4,Tabuk
8525,Keyboard,1958,4,Tabuk
8526,Phone,1968,3,Abha
8527,Phone,1997,3,Jeddah
8528,Monitor,907,3,Abha
8529,Phone,93,2,Tabuk
8530,Phone,1119,3,Jeddah
8531,Tablet,1275,1,Dammam
8532,Tablet,1643,4,Dammam
8533,Laptop,220,5,Dammam
8534,Monitor,422,2,Riyadh
8535,Laptop,321,3,Riyadh
8536,Monitor,159,3,Riyadh
8537,Monitor,1643,3,Abha
8538,Laptop,1442,2,Tabuk
8539,Monitor,742,4,Riyadh
8540,Keyboard,1828,2,Riyadh
8541,Laptop,1227,2,Tabuk
8542,Keyboard,1422,4,Tabuk
8543,Tablet,942,1,Jeddah
8544,Monitor,872,4,Jeddah
8545,Monitor,328,3,Riyadh
8546,Monitor,1782,2,Abha
8547,Laptop,582,1,Riyadh
8548,Tablet,407,3,Dammam
8549,Keyboard,1876,2,Riyadh
8550,Tablet,574,3,Dammam
8551,Keyboard,882,1,Riyadh
8552,Tablet,895,2,Tabuk
8553,Phone,1674,3,Dammam
8554,Keyboard,460,3,Jeddah
8555,Laptop,360,2,Abha
8556,Tablet,179,5,Dammam
8557,Phone,541,4,Tabuk
8558,Keyboard,687,4,Dammam
8559,Keyboard,1830,4,Riyadh
8560,Keyboard,873,5,Jeddah
8561,Tablet,786,1,Riyadh
8562,Laptop,1330,1,Riyadh
8563,Phone,1294,5,Tabuk
8564,Keyboard,386,5,Tabuk
8565,Phone,1609,4,Jeddah
8566,Tablet,716,3,Abha
8567,Keyboard,514,1,Tabuk
8568,Keyboard,1970,4,Riyadh
8569,Laptop,1824,2,Tabuk
8570,Keyboard,577,4,Dammam
8571,Phone,1775,4,Riyadh
8572,Tablet,1096,2,Dammam
8573,Monitor,405,5,Riyadh
8574,Phone,867,3,Riyadh
8575,Monitor,855,5,Dammam
8576,Phone,375,5,Dammam
8577,Monitor,1324,4,Riyadh
8578,Laptop,1936,2,Dammam
8579,Keyboard,1538,5,Abha
8580,Phone,305,2,Riyadh
8581,Monitor,844,1,Tabuk
8582,Tablet,1458,2,Tabuk
8583,Laptop,585,3,Abha
8584,Monitor,1640,3,Riyadh
8585,Keyboard,336,1,Tabuk
8586,Tablet,1035,2,Dammam
8587,Keyboard,1867,1,Abha
8588,Monitor,869,4,Jeddah
8589,Phone,323,5,Riyadh
8590,Tablet,1819,1,Riyadh
8591,Tablet,116,5,Riyadh
8592,Laptop,870,1,Abha
8593,Monitor,567,1,Riyadh
8594,Laptop,60,1,Jeddah
8595,Monitor,1503,1,Dammam
8596,Phone,134,4,Jeddah
8597,Keyboard,1512,4,Tabuk
8598,Monitor,1908,5,Jeddah
8599,Keyboard,440,2,Abha
8600,Tablet,1232,5,Dammam
8601,Monitor,1024,3,Dammam
8602,Tablet,1139,1,Tabuk
8603,Tablet,74,2,Dammam
8604,Phone,786,3,Dammam
8605,Laptop,445,2,Tabuk
8606,Laptop,300,3,Dammam
8607,Laptop,1296,4,Riyadh
8608,Tablet,1599,4,Abha
8609,Phone,1560,2,Tabuk
8610,Tablet,332,4,Tabuk
8611,Keyboard,52,2,Dammam
8612,Keyboard,891,2,Tabuk
8613,Keyboard,866,3,Jeddah
8614,Phone,148,4,Dammam
8615,Keyboard,871,5,Riyadh
8616,Monitor,876,3,Jeddah
8617,Phone,384,2,Abha
8618,Tablet,1780,5,Jeddah
8619,Phone,1612,5,Abha
8620,Tablet,1575,2,Jeddah
8621,Keyboard,81,4,Tabuk
8622,Keyboard,135,4,Riyadh
8623,Tablet,487,4,Abha
8624,Laptop,1346,1,Abha
8625,Tablet,1074,4,Jeddah
8626,Keyboard,1885,3,Jeddah
8627,Keyboard,1330,2,Jeddah
8628,Laptop,598,3,Dammam
8629,Phone,1005,2,Tabuk
8630,Monitor,770,3,Tabuk
8631,Laptop,1328,3,Jeddah
8632,Phone,1439,3,Riyadh
8633,Tablet,1886,1,Abha
8634,Keyboard,152,1,Tabuk
8635,Laptop,1222,5,Abha
8636,Phone,1134,2,Abha
8637,Laptop,326,5,Riyadh
8638,Tablet,1787,5,Jeddah
8639,Keyboard,1492,3,Dammam
8640,Monitor,924,5,Riyadh
8641,Keyboard,626,3,Jeddah
8642,Laptop,888,5,Abha
8643,Phone,1500,1,Abha
8644,Monitor,131,5,Dammam
8645,Tablet,382,1,Jeddah
8646,Keyboard,1230,3,Jeddah
8647,Tablet,1982,4,Riyadh
8648,Tablet,1292,3,Jeddah
8649,Tablet,1573,1,Riyadh
8650,Tablet,653,3,Dammam
8651,Laptop,1742,2,Riyadh
8652,Monitor,1009,5,Dammam
8653,Tablet,108,1,Jeddah
8654,Monitor,512,5,Jeddah
8655,Laptop,1200,5,Riyadh
8656,Monitor,850,4,Dammam
8657,Phone,87,4,Riyadh
8658,Tablet,1725,5,Tabuk
8659,Phone,95,4,Tabuk
8660,Phone,1905,2,Tabuk
8661,Keyboard,1684,1,Riyadh
8662,Monitor,1288,4,Tabuk
8663,Keyboard,172,3,Dammam
8664,Monitor,1486,2,Dammam
8665,Phone,1653,1,Riyadh
8666,Tablet,992,3,Riyadh
8667,Phone,1439,4,Tabuk
8668,Tablet,704,3,Dammam
8669,Tablet,314,5,Dammam
8670,Tablet,1170,2,Riyadh
8671,Keyboard,523,3,Dammam
8672,Keyboard,984,1,Tabuk
8673,Keyboard,1139,3,Tabuk
8674,Tablet,625,5,Dammam
8675,Phone,1910,1,Jeddah
8676,Monitor,1387,4,Abha
8677,Monitor,235,1,Riyadh
8678,Laptop,949,1,Tabuk
8679,Monitor,823,5,Dammam
8680,Monitor,1877,5,Abha
8681,Laptop,995,3,Tabuk
8682,Keyboard,92,5,Tabuk
8683,Keyboard,975,1,Dammam
8684,Keyboard,1662,1,Dammam
8685,Keyboard,1571,5,Dammam
8686,Tablet,1394,3,Dammam
8687,Laptop,324,5,Jeddah
8688,Phone,1033,4,Jeddah
8689,Keyboard,383,2,Riyadh
8690,Laptop,1896,2,Dammam
8691,Monitor,881,1,Abha
8692,Phone,135,4,Dammam
8693,Phone,984,2,Tabuk
8694,Tablet,481,3,Jeddah
8695,Monitor,927,5,Jeddah
8696,Keyboard,610,4,Dammam
8697,Keyboard,1499,1,Abha
8698,Monitor,238,1,Tabuk
8699,Laptop,234,3,Riyadh
8700,Monitor,1194,4,Jeddah
8701,Laptop,1085,4,Abha
8702,Laptop,1928,3,Jeddah
8703,Phone,979,4,Riyadh
8704,Monitor,108,2,Tabuk
8705,Phone,748,1,Jeddah
8706,Monitor,1650,3,Tabuk
8707,Keyboard,1578,1,Tabuk
8708,Tablet,1185,4,Tabuk
8709,Keyboard,1669,2,Riyadh
8710,Tablet,1813,4,Tabuk
8711,Keyboard,450,2,Jeddah
8712,Monitor,1086,1,Riyadh
8713,Laptop,1253,3,Riyadh
8714,Phone,177,5,Riyadh
8715,Tablet,1556,2,Tabuk
8716,Tablet,1611,5,Riyadh
8717,Monitor,150,1,Tabuk
8718,Tablet,740,3,Dammam
8719,Laptop,116,4,Jeddah
8720,Keyboard,376,1,Abha
8721,Monitor,1071,3,Riyadh
8722,Monitor,271,5,Jeddah
8723,Phone,1415,4,Tabuk
8724,Tablet,522,5,Riyadh
8725,Tablet,947,4,Tabuk
8726,Monitor,862,4,Dammam
8727,Monitor,1110,4,Riyadh
8728,Phone,963,3,Jeddah
8729,Phone,1375,3,Abha
8730,Phone,806,1,Tabuk
8731,Monitor,165,5,Riyadh
8732,Laptop,554,3,Jeddah
8733,Keyboard,1052,2,Jeddah
8734,Monitor,674,5,Jeddah
8735,Laptop,257,1,Riyadh
8736,Tablet,1077,4,Tabuk
8737,Monitor,714,1,Tabuk
8738,Keyboard,1888,2,Dammam
8739,Tablet,1788,5,Tabuk
8740,Monitor,769,2,Riyadh
8741,Tablet,548,4,Abha
8742,Tablet,428,1,Tabuk
8743,Phone,1278,5,Dammam
8744,Phone,1406,3,Riyadh
8745,Monitor,1760,2,Tabuk
8746,Phone,1787,2,Tabuk
8747,Phone,287,3,Abha
8748,Laptop,1927,4,Riyadh
8749,Laptop,981,3,Riyadh
8750,Laptop,610,1,Tabuk
8751,Keyboard,297,4,Jeddah
8752,Monitor,967,2,Dammam
8753,Keyboard,727,5,Abha
8754,Keyboard,461,5,Dammam
8755,Laptop,630,2,Riyadh
8756,Keyboard,392,5,Riyadh
8757,Laptop,1845,1,Tabuk
8758,Tablet,1356,2,Dammam
8759,Tablet,422,5,Jeddah
8760,Tablet,1181,5,Jeddah
8761,Tablet,1978,5,Tabuk
8762,Monitor,1655,5,Abha
8763,Tablet,1008,5,Tabuk
8764,Laptop,347,5,Dammam
8765,Laptop,1089,5,Tabuk
8766,Tablet,396,5,Tabuk
8767,Tablet,1934,2,Riyadh
8768,Phone,1107,4,Dammam
8769,Keyboard,1417,2,Abha
8770,Keyboard,1002,2,Jeddah
8771,Monitor,109,4,Dammam
8772,Laptop,382,4,Jeddah
8773,Keyboard,1229,1,Tabuk
8774,Monitor,1129,1,Abha
8775,Phone,595,5,Abha
8776,Phone,323,4,Jeddah
8777,Keyboard,779,5,Tabuk
8778,Keyboard,276,4,Tabuk
8779,Keyboard,374,5,Riyadh
8780,Monitor,575,4,Riyadh
8781,Laptop,1460,4,Jeddah
8782,Monitor,1552,2,Riyadh
8783,Laptop,587,3,Riyadh
8784,Phone,796,3,Riyadh
8785,Monitor,1252,1,Jeddah
8786,Tablet,1277,2,Riyadh
8787,Phone,1195,2,Jeddah
8788,Tablet,194,3,Abha
8789,Tablet,1508,2,Dammam
8790,Monitor,1113,5,Tabuk
8791,Monitor,1916,4,Dammam
8792,Tablet,505,2,Abha
8793,Keyboard,958,2,Dammam
8794,Phone,651,4,Jeddah
8795,Keyboard,496,5,Jeddah
8796,Monitor,1651,3,Tabuk
8797,Laptop,1306,4,Riyadh
8798,Phone,1283,5,Jeddah
8799,Phone,1732,4,Tabuk
8800,Tablet,678,1,Abha
8801,Keyboard,599,3,Riyadh
8802,Tablet,534,5,Abha
8803,Tablet,1567,4,Abha
8804,Keyboard,1291,5,Dammam
8805,Phone,1452,5,Tabuk
8806,Tablet,1106,1,Abha
8807,Tablet,999,5,Tabuk
8808,Monitor,1362,3,Abha
8809,Laptop,842,5,Abha
8810,Tablet,424,3,Jeddah
8811,Phone,1332,3,Abha
8812,Phone,238,5,Jeddah
8813,Keyboard,1795,1,Dammam
8814,Keyboard,913,3,Tabuk
8815,Monitor,1598,2,Tabuk
8816,Monitor,1094,3,Jeddah
8817,Keyboard,172,2,Dammam
8818,Keyboard,727,3,Jeddah
8819,Monitor,1877,2,Riyadh
8820,Phone,329,5,Riyadh
8821,Phone,154,5,Dammam
8822,Monitor,1727,3,Jeddah
8823,Monitor,1682,1,Dammam
8824,Laptop,817,4,Dammam
8825,Phone,489,5,Tabuk
8826,Tablet,1638,1,Abha
8827,Phone,808,4,Tabuk
8828,Keyboard,142,5,Abha
8829,Laptop,221,2,Dammam
8830,Phone,1461,5,Dammam
8831,Phone,1270,3,Tabuk
8832,Laptop,437,2,Abha
8833,Laptop,1390,5,Dammam
8834,Tablet,1596,5,Riyadh
8835,Monitor,1842,3,Riyadh
8836,Tablet,1659,1,Dammam
